,min,max,default
change_in_non_energetic_emissions_co2_waste_management,0.0,500.0,100.0
change_in_energetic_emissions_other_ghg_industry,0.0,500.0,100.0
change_in_energetic_emissions_other_ghg_transport,0.0,500.0,100.0
change_in_indirect_emissions_co2,0.0,500.0,100.0
change_in_energetic_emissions_other_ghg_agriculture,0.0,500.0,100.0
change_in_energetic_emissions_other_ghg_buildings,0.0,500.0,100.0
change_in_non_energetic_emissions_co2_chemical_industry,0.0,500.0,100.0
change_in_non_energetic_emissions_other_ghg_agriculture_other,0.0,500.0,100.0
change_in_non_energetic_emissions_other_ghg_agriculture_manure,0.0,500.0,100.0
change_in_non_energetic_emissions_other_ghg_agriculture_fermentation,0.0,500.0,100.0
change_in_energetic_emissions_other_ghg_energy,0.0,500.0,100.0
change_in_non_energetic_emissions_co2_agriculture_soil_cultivation,0.0,500.0,100.0
change_in_non_energetic_emissions_other_ghg_other_industry,0.0,500.0,100.0
settings_weather_curve_set,,,default
